record_id,dataset,role,pair_id,mechanism_family,ton_groundtruth_label,cross_dataset_mapping,conn_relative_path,groundtruth_relative_path,conn_line_index,groundtruth_line_index,exact_join_rule,key_sha256,ts,source_local_orig_node_id,source_local_resp_node_id,orig_p,resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,completed_record_lower_bound_epoch,explicit_log_emission_time_available,allowed_for_static_completed_connection_supervision,allowed_for_temporal_replay,allowed_for_Gotham_C1_fit,allowed_for_Gotham_threshold_selection,report_or_sealed,selection_allowed_within_aux_role_only
ckbt_129d60c6bd47713ee493,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,71136,66789,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,5e4bd483e7ab58e802480f06586ebb456806998070a32d2d9bd2a661ab8c0897,1556024764.024111,11,5,53033,8084,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_12a857ae6ad5935b8abb,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,74975,70481,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,a06a46c906da162cf2cd572171b5d0d488243e463390ba9e8d777f8ce7cb2132,1556024935.294413,11,8,53038,714,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_12a89e9ae98414f92a1b,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,71925,67517,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,acfed1e9f3c8987c744f5c1e69fe4e857eb9fa4df3087e3e11a7ec6ad7573ca9,1556024781.462898,10,13,58548,49175,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_12a94655d3cf21ec747c,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,52552,49623,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,88c9e974b741cbf4a8e0a3ba1539448dcbebe3110842f5a96b7cc6ddd6599434,1556023673.272877,11,13,35486,3580,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_12ab80dcc86eb92ef148,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,20329,13858,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,2b2ae6168c0a42b470bac2811de6ee6eaf5a468c5da507db0859b0d809e551a5,1556022075.230937,9,8,42909,84,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_12afe36e27369e562dc5,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,47297,44608,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,6215f096eadc9314883e69c4aa4e15ef3e4a7e5f09662b1d8c883aa04e91126f,1556023421.145063,9,8,42908,787,tcp,-,0.491936,0,0,REJ,Sr,1,44,1,40,1556023421.636999,False,True,False,False,False,False,True
ckbt_12b67ef4a7cde42aa95f,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,12806,6976,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,0dc95f2f29a282bc010bd2f09a9f2b4c67327fd3291c3cb0ef24f1367cda40aa,1556021739.442018,9,7,63024,1098,tcp,-,0.003383,0,0,REJ,Sr,2,88,1,40,1556021739.445401,False,True,False,False,False,False,True
ckbt_12c54b8eb30e055091ac,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,47938,45223,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,8abdf6abeddceba8c2fe8f96bfacae6895bfac707d7e2b1db3c90e5bf3c15a00,1556023451.166017,9,8,42908,1086,tcp,-,0.587694,0,0,REJ,Sr,1,44,1,40,1556023451.753711,False,True,False,False,False,False,True
ckbt_12cf9877151a06b7dfe5,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,67769,63455,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,9de88c27607df56c59d0fcc877eb0ad3ec5c4a65ec84a42ad2dfecd1175f92f7,1556024595.263224,11,13,61173,30718,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_12dd4359570ed2e84afc,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,77824,73066,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,8af647a27f970c8c7df4b8d9637acc945423266bf09bddbd8f22baebde5dec60,1556025150.485171,10,13,54802,1076,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_12e40de2eac4c8868c9d,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,31243,23672,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,11146424c62691d00e0178802748053f585ed41b446f1fd6082147a7b93332d1,1556022677.179200,10,2,50948,9535,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_12e7a3f0c1dac5a5e906,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,2138,29551,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,28584a62d6d38260c528501fcba45a4caac3d0b4a5fb7b539511ca212b237da4,1556021456.281329,9,3,42908,3006,tcp,-,0.003850,0,0,REJ,Sr,1,44,1,40,1556021456.285179,False,True,False,False,False,False,True
ckbt_12fcf8d522f598f4df6c,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,31050,23496,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,7710f685aa0be8bc47cf87ae95e66f98b4e9980107c1dcd9b2934fa222098d75,1556022664.421981,9,12,44919,7800,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_1301b43e2d4e8d39f57f,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,5138,32716,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,ce63635d3f53cd606870ec8d38255b754fb9c84afb08303a10597278d06c6cfe,1556021515.247041,11,2,35489,1277,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_13052842f0a1cc1d1464,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,77920,73157,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,960440175ec551b86354e82d983f0496a7ad30f76beb7157826fe70fa5c02ed4,1556025158.169494,10,13,58552,1131,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_1308cb82586ac0b25011,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,32788,25086,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,bcfb6402a8ccc5c0a5dafd2792ea7b84f71a28b8533f75258d4452efe36538b5,1556022746.458649,11,0,42153,53,udp,dns,0.002809,44,44,SF,Dd,2,100,2,100,1556022746.461458,False,True,False,False,False,False,True
ckbt_130ac36ffd5732579994,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,29616,22165,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,8f662e4ff4626f5c93f9ad11301e7d694ed91f7eed6979cb49bfbe82fce24253,1556022571.391812,10,2,50949,1108,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_131143d613f0e7909f26,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,25975,18801,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,b32b74117988b778f015eebf1c9eb63fc32cfb2af588ee461c65976d68de00f1,1556022359.233571,9,13,50571,1717,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_13212ec51883c3e1abfe,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,24189,17119,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,be14d569109e9b2cf93b129dfbc31a5c06c786d2a0fe5fcdcba35b11700d3753,1556022298.013846,9,13,45842,6000,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_13240cb056e34249af42,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,36671,34695,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,93c1c2449716cf8cc798bf4e76300cf1d022147c7740026df3d0aada5c268f43,1556022943.073554,10,13,38135,3828,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_1327a3be3630da6435e6,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,46478,43836,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,f756b35a009a794013261af435fd66fb43c5d42c8fcd0a2dd6a0b3a8af10ffbc,1556023384.434892,10,2,54871,6646,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_134672abdcc2f3b78840,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,2128,29605,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,e774502fe869c25809bc56a71465ffe8b194af3edfd84ea4fe6f97b3f392ceae,1556021456.272329,9,3,42908,44443,tcp,-,0.005737,0,0,REJ,Sr,1,44,1,40,1556021456.278066,False,True,False,False,False,False,True
ckbt_135a7749d69efb1c8d5c,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,2358,29964,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,5ed48b4eb1981690e99a28ff0d24450a07c57c3bc744a2fb6f7c90ecfd8a3fd2,1556021458.175282,10,13,38135,1782,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_135e5ab968dce1c9334f,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,35593,33619,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,4274f1738b46c8b095aa821767992b5fd372ccd4857b7ee13eade7b758ac8fbe,1556022887.343525,11,5,61172,1151,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_1366399aa600095293fe,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,10514,4733,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,dadaf6c45232f0746d2a464e368396b1f4c665966a1f9e6b70500a80dd25a462,1556021663.473677,11,1,53033,981,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_1366467ef054a7c3dbcc,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,66430,62167,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,382be3abb6ea4480126f06ef341f051949e682b524be6d5f6936e8e771eaa4a7,1556024505.288619,11,13,35489,1461,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_136687d9116c25af8199,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,75151,70630,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,5ad8bc0f63510d347e6936db8665414aa1a8781d1a4c88aa6e74a9bfe77e7f22,1556024943.272228,9,13,49505,54328,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_136d533ff733518b7af4,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,69653,65295,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,7721aeba2f46a878871f271632dd613b9289c2f0cad63dde6a09b03c704ee4c4,1556024723.280614,10,2,51106,691,tcp,-,0.007943,0,0,REJ,Sr,1,44,1,40,1556024723.288557,False,True,False,False,False,False,True
ckbt_136f7bff3146f91f6e02,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,62855,58791,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,f0d11a1f145072d0c0df518298ebf8d16841dc0408b0036482264a1ef2723614,1556024279.215460,11,13,61175,3809,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_1384150165e4f5cd9a48,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,75995,71456,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,c74c96054698cd0c5432915a32f9be597574238e00ed9a83d6ed5f276ee25f8c,1556025009.350005,11,7,53244,993,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_138a9f2a3e0c934bb701,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,25750,18573,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,a4a893bd2b0eeed0d79ef46f4b814b61f785ecd8a850b3fd722c15a64083ce40,1556022348.304358,10,13,50953,8087,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_138edffa93d0aae3cea9,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,70084,65717,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,ffd3adafc6219b34e90a09ede9077ccf58290dc99b7d92d587ab7a1ce73d3d86,1556024741.490747,11,5,53032,2869,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_139f5a1eedbd8d2289c1,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,64590,60414,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,188e70ad8ce9f1ec585733ca663648bf950d71dfaff345a05f8ba3b7d5fa09f1,1556024394.292229,10,13,38135,6502,tcp,-,0.305074,0,0,REJ,Sr,1,44,1,40,1556024394.597303,False,True,False,False,False,False,True
ckbt_13a2ec3e40c936271703,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,69965,65591,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,65ac664de72aad14b578f993618f5f83517832cf7cb2bece9e7b8063e24b4ec6,1556024738.214129,11,4,53032,60020,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_13c0d37ee6cc4d244b5e,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,74796,70343,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,e6ed83282faf965caee9d275fabce42791383aee09c3c94dba41b798c59537ed,1556024926.187923,11,7,53037,49155,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_13c69650802eee422954,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,47371,44682,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,db8454a02b2965d428252913176c2ece38939a3ae018df1977449138a9fbcad9,1556023424.127068,9,13,63185,8080,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_13dc7426601980d1f12a,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,27762,20494,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,b7edd35317f52fd87ef2e02a995f7ae196556a0c841f656605e9d464f67016f6,1556022455.189571,10,13,58557,6003,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_13e630fc7c9c2ca4fcfa,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,20781,14308,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,41f30c519c01959c41146025cbc43fbae38dacfca7cc9aeac8ff568639a649aa,1556022109.457023,9,8,49500,515,tcp,-,0.004003,0,0,REJ,Sr,1,44,1,40,1556022109.461026,False,True,False,False,False,False,True
