global_manifest_row_id,csv_file_id,csv_archive_path,row_index_within_file,frame.time,parsed_timestamp,label,binary_label,attack_type,inferred_device,inferred_protocol,frame.protocols,ip.src,ip.dst,time_bucket,row_order_bucket,is_transition_nearby,pcap_counterpart_candidate,split_eligibility_hint
1627,13,processed/iotsim-ip-camera-museum-1.csv,1878242,"Jan 18, 2025 21:29:40.022422000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1628,13,processed/iotsim-ip-camera-museum-1.csv,1878243,"Jan 18, 2025 21:29:40.025828000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1629,13,processed/iotsim-ip-camera-museum-1.csv,1878244,"Jan 18, 2025 21:29:40.025844000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1630,13,processed/iotsim-ip-camera-museum-1.csv,1878246,"Jan 18, 2025 21:29:40.050016000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1631,13,processed/iotsim-ip-camera-museum-1.csv,1878247,"Jan 18, 2025 21:29:40.050053000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1632,13,processed/iotsim-ip-camera-museum-1.csv,1878248,"Jan 18, 2025 21:29:40.050066000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1633,13,processed/iotsim-ip-camera-museum-1.csv,1878249,"Jan 18, 2025 21:29:40.050076000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1634,13,processed/iotsim-ip-camera-museum-1.csv,1878250,"Jan 18, 2025 21:29:40.050093000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1635,13,processed/iotsim-ip-camera-museum-1.csv,1878251,"Jan 18, 2025 21:29:40.050104000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1636,13,processed/iotsim-ip-camera-museum-1.csv,1878252,"Jan 18, 2025 21:29:40.050116000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1637,13,processed/iotsim-ip-camera-museum-1.csv,1878253,"Jan 18, 2025 21:29:40.050132000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1638,13,processed/iotsim-ip-camera-museum-1.csv,1878263,"Jan 18, 2025 21:29:40.074295000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1639,13,processed/iotsim-ip-camera-museum-1.csv,1878264,"Jan 18, 2025 21:29:40.074335000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1640,13,processed/iotsim-ip-camera-museum-1.csv,1878265,"Jan 18, 2025 21:29:40.074351000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1641,13,processed/iotsim-ip-camera-museum-1.csv,1878266,"Jan 18, 2025 21:29:40.074383000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1642,13,processed/iotsim-ip-camera-museum-1.csv,1878267,"Jan 18, 2025 21:29:40.088472000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1643,13,processed/iotsim-ip-camera-museum-1.csv,1878268,"Jan 18, 2025 21:29:40.088534000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1644,13,processed/iotsim-ip-camera-museum-1.csv,1878269,"Jan 18, 2025 21:29:40.088683000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1645,13,processed/iotsim-ip-camera-museum-1.csv,1878270,"Jan 18, 2025 21:29:40.090488000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1646,13,processed/iotsim-ip-camera-museum-1.csv,1878271,"Jan 18, 2025 21:29:40.090515000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1647,13,processed/iotsim-ip-camera-museum-1.csv,1878272,"Jan 18, 2025 21:29:40.090527000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1648,13,processed/iotsim-ip-camera-museum-1.csv,1878273,"Jan 18, 2025 21:29:40.093305000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1649,13,processed/iotsim-ip-camera-museum-1.csv,1878274,"Jan 18, 2025 21:29:40.093343000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1650,13,processed/iotsim-ip-camera-museum-1.csv,1878275,"Jan 18, 2025 21:29:40.097449000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1651,13,processed/iotsim-ip-camera-museum-1.csv,1878276,"Jan 18, 2025 21:29:40.114577000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1652,13,processed/iotsim-ip-camera-museum-1.csv,1878277,"Jan 18, 2025 21:29:40.114600000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1653,13,processed/iotsim-ip-camera-museum-1.csv,1878278,"Jan 18, 2025 21:29:40.118804000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1654,13,processed/iotsim-ip-camera-museum-1.csv,1878279,"Jan 18, 2025 21:29:40.118832000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1655,13,processed/iotsim-ip-camera-museum-1.csv,1878280,"Jan 18, 2025 21:29:40.118847000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1656,13,processed/iotsim-ip-camera-museum-1.csv,1878286,"Jan 18, 2025 21:29:40.130867000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1657,13,processed/iotsim-ip-camera-museum-1.csv,1878287,"Jan 18, 2025 21:29:40.130907000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1658,13,processed/iotsim-ip-camera-museum-1.csv,1878288,"Jan 18, 2025 21:29:40.130940000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1659,13,processed/iotsim-ip-camera-museum-1.csv,1878289,"Jan 18, 2025 21:29:40.171240000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1660,13,processed/iotsim-ip-camera-museum-1.csv,1878290,"Jan 18, 2025 21:29:40.171279000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1661,13,processed/iotsim-ip-camera-museum-1.csv,1878291,"Jan 18, 2025 21:29:40.172687000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1662,13,processed/iotsim-ip-camera-museum-1.csv,1878292,"Jan 18, 2025 21:29:40.211589000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1663,13,processed/iotsim-ip-camera-museum-1.csv,1878293,"Jan 18, 2025 21:29:40.211628000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1664,13,processed/iotsim-ip-camera-museum-1.csv,1878294,"Jan 18, 2025 21:29:40.211637000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1665,13,processed/iotsim-ip-camera-museum-1.csv,1878295,"Jan 18, 2025 21:29:40.211646000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1666,13,processed/iotsim-ip-camera-museum-1.csv,1878296,"Jan 18, 2025 21:29:40.211660000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1667,13,processed/iotsim-ip-camera-museum-1.csv,1878297,"Jan 18, 2025 21:29:40.211670000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1668,13,processed/iotsim-ip-camera-museum-1.csv,1878298,"Jan 18, 2025 21:29:40.211680000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1669,13,processed/iotsim-ip-camera-museum-1.csv,1878299,"Jan 18, 2025 21:29:40.211697000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1670,13,processed/iotsim-ip-camera-museum-1.csv,1878307,"Jan 18, 2025 21:29:40.214577000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1671,13,processed/iotsim-ip-camera-museum-1.csv,1878308,"Jan 18, 2025 21:29:40.218776000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1672,13,processed/iotsim-ip-camera-museum-1.csv,1878309,"Jan 18, 2025 21:29:40.218814000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1673,13,processed/iotsim-ip-camera-museum-1.csv,1878310,"Jan 18, 2025 21:29:40.218914000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1674,13,processed/iotsim-ip-camera-museum-1.csv,1878311,"Jan 18, 2025 21:29:40.222722000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1675,13,processed/iotsim-ip-camera-museum-1.csv,1878312,"Jan 18, 2025 21:29:40.251992000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1676,13,processed/iotsim-ip-camera-museum-1.csv,1878313,"Jan 18, 2025 21:29:40.252029000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1677,13,processed/iotsim-ip-camera-museum-1.csv,1878314,"Jan 18, 2025 21:29:40.252062000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1678,13,processed/iotsim-ip-camera-museum-1.csv,1878315,"Jan 18, 2025 21:29:40.252078000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1679,13,processed/iotsim-ip-camera-museum-1.csv,1878316,"Jan 18, 2025 21:29:40.292336000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1680,13,processed/iotsim-ip-camera-museum-1.csv,1878317,"Jan 18, 2025 21:29:40.292363000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1681,13,processed/iotsim-ip-camera-museum-1.csv,1878318,"Jan 18, 2025 21:29:40.332632000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1682,13,processed/iotsim-ip-camera-museum-1.csv,1878319,"Jan 18, 2025 21:29:40.332667000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1683,13,processed/iotsim-ip-camera-museum-1.csv,1878789,"Jan 18, 2025 21:29:43.506742000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1684,13,processed/iotsim-ip-camera-museum-1.csv,1878790,"Jan 18, 2025 21:29:43.506768000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1685,13,processed/iotsim-ip-camera-museum-1.csv,1878791,"Jan 18, 2025 21:29:43.510368000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1686,13,processed/iotsim-ip-camera-museum-1.csv,1878792,"Jan 18, 2025 21:29:43.510403000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1687,13,processed/iotsim-ip-camera-museum-1.csv,1878793,"Jan 18, 2025 21:29:43.510412000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1688,13,processed/iotsim-ip-camera-museum-1.csv,1878794,"Jan 18, 2025 21:29:43.510436000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1689,13,processed/iotsim-ip-camera-museum-1.csv,1878795,"Jan 18, 2025 21:29:43.513655000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1690,13,processed/iotsim-ip-camera-museum-1.csv,1878796,"Jan 18, 2025 21:29:43.513679000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,,eth:ethertype:ip:tcp,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1691,13,processed/iotsim-ip-camera-museum-1.csv,1878797,"Jan 18, 2025 21:29:43.534482000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1692,13,processed/iotsim-ip-camera-museum-1.csv,1878798,"Jan 18, 2025 21:29:43.534536000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1693,13,processed/iotsim-ip-camera-museum-1.csv,1878799,"Jan 18, 2025 21:29:43.573352000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1694,13,processed/iotsim-ip-camera-museum-1.csv,1878800,"Jan 18, 2025 21:29:43.573403000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.17.15,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1695,13,processed/iotsim-ip-camera-museum-1.csv,1878801,"Jan 18, 2025 21:29:43.573569000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1696,13,processed/iotsim-ip-camera-museum-1.csv,1878802,"Jan 18, 2025 21:29:43.573637000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,ip-camera-museum,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.15,192.168.0.100,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_attack
1697,13,processed/iotsim-ip-camera-museum-1.csv,1878803,"Jan 18, 2025 21:29:43.574954000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1698,13,processed/iotsim-ip-camera-museum-1.csv,1878804,"Jan 18, 2025 21:29:43.574999000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1699,13,processed/iotsim-ip-camera-museum-1.csv,1878805,"Jan 18, 2025 21:29:43.575014000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1700,13,processed/iotsim-ip-camera-museum-1.csv,1878806,"Jan 18, 2025 21:29:43.575029000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1701,13,processed/iotsim-ip-camera-museum-1.csv,1878807,"Jan 18, 2025 21:29:43.575051000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
1702,13,processed/iotsim-ip-camera-museum-1.csv,1878808,"Jan 18, 2025 21:29:43.575064000 GMT",,Benign,benign,,ip-camera-museum,,eth:ethertype:ip:udp:data,192.168.17.15,192.168.1.2,,row_gt_1m,true,raw/benign/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,eligible_benign
