csv_member,segment_id,label,segment_start_row,segment_end_row,segment_rows,phase_at_start,materialization_allowed_role,notes
processed/iotsim-combined-cycle-10.csv,2627,TCP Scan,42480,42482,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2628,Ingress Tool Transfer,42483,42483,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2629,TCP Scan,42484,42488,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2630,Ingress Tool Transfer,42489,42489,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2631,TCP Scan,42490,42494,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2632,Ingress Tool Transfer,42495,42496,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2633,TCP Scan,42497,42500,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2634,Ingress Tool Transfer,42501,42501,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2635,TCP Scan,42502,42528,27,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2636,Ingress Tool Transfer,42529,42529,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2637,TCP Scan,42530,42664,135,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2638,Ingress Tool Transfer,42665,42666,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2639,TCP Scan,42667,42667,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2640,Ingress Tool Transfer,42668,42668,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2641,TCP Scan,42669,42671,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2642,Telnet Brute Force,42672,42672,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2643,TCP Scan,42673,42678,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2644,Telnet Brute Force,42679,42679,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2645,TCP Scan,42680,42682,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2646,Telnet Brute Force,42683,42686,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2647,TCP Scan,42687,42689,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2648,Telnet Brute Force,42690,42698,9,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2649,TCP Scan,42699,42896,198,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2650,C&C Communication,42897,42898,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2651,Ingress Tool Transfer,42899,42902,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2652,TCP Scan,42903,42905,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2653,Ingress Tool Transfer,42906,42906,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2654,TCP Scan,42907,42908,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2655,Ingress Tool Transfer,42909,42909,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2656,TCP Scan,42910,42913,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2657,Telnet Brute Force,42914,42919,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2658,TCP Scan,42920,42939,20,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2659,Telnet Brute Force,42940,42941,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2660,TCP Scan,42942,42949,8,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2661,Telnet Brute Force,42950,42950,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2662,TCP Scan,42951,42959,9,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2663,Telnet Brute Force,42960,42960,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2664,TCP Scan,42961,42976,16,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2665,Telnet Brute Force,42977,42995,19,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2666,TCP Scan,42996,42996,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2667,Telnet Brute Force,42997,42999,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2668,TCP Scan,43000,43006,7,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2669,Telnet Brute Force,43007,43011,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2670,TCP Scan,43012,43012,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2671,Telnet Brute Force,43013,43013,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2672,TCP Scan,43014,43015,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2673,Telnet Brute Force,43016,43021,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2674,TCP Scan,43022,43023,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2675,Telnet Brute Force,43024,43027,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2676,TCP Scan,43028,43028,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2677,Telnet Brute Force,43029,43029,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2678,TCP Scan,43030,43030,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2679,Telnet Brute Force,43031,43031,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2680,TCP Scan,43032,43032,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2681,Telnet Brute Force,43033,43033,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2682,TCP Scan,43034,43037,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2683,Telnet Brute Force,43038,43039,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2684,TCP Scan,43040,43046,7,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2685,Telnet Brute Force,43047,43054,8,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2686,TCP Scan,43055,43055,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2687,Telnet Brute Force,43056,43057,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2688,TCP Scan,43058,43085,28,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2689,Ingress Tool Transfer,43086,43086,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2690,TCP Scan,43087,43237,151,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2691,Ingress Tool Transfer,43238,43239,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2692,TCP Scan,43240,43243,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2693,Ingress Tool Transfer,43244,43245,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2694,TCP Scan,43246,43247,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2695,Ingress Tool Transfer,43248,43248,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2696,TCP Scan,43249,43250,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2697,Ingress Tool Transfer,43251,43252,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2698,TCP Scan,43253,43256,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2699,Ingress Tool Transfer,43257,43257,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2700,TCP Scan,43258,43258,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2701,Ingress Tool Transfer,43259,43259,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2702,TCP Scan,43260,43262,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2703,Ingress Tool Transfer,43263,43264,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2704,TCP Scan,43265,43292,28,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2705,Ingress Tool Transfer,43293,43293,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2706,TCP Scan,43294,43431,138,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2707,Ingress Tool Transfer,43432,43432,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2708,TCP Scan,43433,43458,26,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2709,Ingress Tool Transfer,43459,43459,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2710,TCP Scan,43460,43464,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2711,Ingress Tool Transfer,43465,43466,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2712,TCP Scan,43467,43469,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2713,Ingress Tool Transfer,43470,43470,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2714,TCP Scan,43471,43505,35,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2715,Telnet Brute Force,43506,43509,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2716,TCP Scan,43510,43510,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2717,Telnet Brute Force,43511,43517,7,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2718,TCP Scan,43518,43680,163,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2719,Telnet Brute Force,43681,43681,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2720,TCP Scan,43682,43684,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2721,Telnet Brute Force,43685,43689,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2722,TCP Scan,43690,43692,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2723,Telnet Brute Force,43693,43737,45,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2724,TCP Scan,43738,43890,153,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2725,Telnet Brute Force,43891,43892,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2726,TCP Scan,43893,43899,7,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2727,Telnet Brute Force,43900,43904,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2728,TCP Scan,43905,43907,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2729,Ingress Tool Transfer,43908,43909,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2730,TCP Scan,43910,43912,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2731,Ingress Tool Transfer,43913,43913,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2732,TCP Scan,43914,43915,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2733,Ingress Tool Transfer,43916,43916,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2734,TCP Scan,43917,43922,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2735,Ingress Tool Transfer,43923,43923,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2736,TCP Scan,43924,43925,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2737,Ingress Tool Transfer,43926,43926,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2738,TCP Scan,43927,43927,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2739,Ingress Tool Transfer,43928,43928,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2740,TCP Scan,43929,43929,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-combined-cycle-10.csv,2741,Ingress Tool Transfer,43930,43930,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
