uid,attack_family,source_group,uses,minimum_required_uses,used_at_least_once_each_epoch,candidate,seed
support_train:fit:289,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:290,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:291,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:292,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:293,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:294,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:295,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:296,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:297,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:298,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:299,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:300,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:301,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:302,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:303,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:304,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:305,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:306,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:307,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:308,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:309,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:310,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:311,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:312,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:313,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:314,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:315,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:316,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:317,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:318,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:319,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:320,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:321,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:322,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:323,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:324,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:325,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:326,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:327,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:328,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:329,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:330,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:331,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:332,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:333,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:334,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:335,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:336,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:337,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:338,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:339,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:340,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:341,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:342,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:343,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:344,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:345,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:346,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:347,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:348,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:349,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:350,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:351,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:352,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:353,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:354,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:355,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:356,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:357,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:358,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:359,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:360,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:361,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:362,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:363,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:364,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:365,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:366,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:367,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:368,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:369,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:370,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:371,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:372,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:373,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:374,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:375,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:376,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:377,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:378,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:379,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:380,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,TGN-only,27
support_train:fit:381,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:382,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:383,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:384,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,TGN-only,27
support_train:fit:0,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:1,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:2,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:3,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:4,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:5,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:6,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:7,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:8,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:9,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:10,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:11,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:12,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:13,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:14,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-SSL,27
support_train:fit:15,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,100,30,True,M1-SSL,27
support_train:fit:16,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,103,30,True,M1-SSL,27
support_train:fit:17,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,103,30,True,M1-SSL,27
support_train:fit:18,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,103,30,True,M1-SSL,27
support_train:fit:19,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,98,30,True,M1-SSL,27
support_train:fit:20,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,99,30,True,M1-SSL,27
support_train:fit:21,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,97,30,True,M1-SSL,27
support_train:fit:22,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,99,30,True,M1-SSL,27
support_train:fit:23,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,99,30,True,M1-SSL,27
support_train:fit:24,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,101,30,True,M1-SSL,27
support_train:fit:25,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,100,30,True,M1-SSL,27
support_train:fit:26,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,99,30,True,M1-SSL,27
support_train:fit:27,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,103,30,True,M1-SSL,27
support_train:fit:28,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,95,30,True,M1-SSL,27
support_train:fit:29,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,94,30,True,M1-SSL,27
support_train:fit:30,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,103,30,True,M1-SSL,27
support_train:fit:31,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,99,30,True,M1-SSL,27
support_train:fit:32,Ingress Tool Transfer,processed/iotsim-combined-cycle-10.csv,105,30,True,M1-SSL,27
support_train:fit:33,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:34,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:35,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:36,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:37,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:38,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:39,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:40,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:41,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:42,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:43,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:44,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:45,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:46,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:47,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:48,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:49,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:50,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:51,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:52,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:53,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:54,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:55,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:56,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:57,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:58,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:59,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:60,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:61,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:62,Merlin C&C Communication,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-SSL,27
support_train:fit:63,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,44,30,True,M1-SSL,27
support_train:fit:64,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,42,30,True,M1-SSL,27
support_train:fit:65,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,40,30,True,M1-SSL,27
support_train:fit:66,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,41,30,True,M1-SSL,27
support_train:fit:67,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,44,30,True,M1-SSL,27
support_train:fit:68,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,41,30,True,M1-SSL,27
support_train:fit:69,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,43,30,True,M1-SSL,27
support_train:fit:70,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,45,30,True,M1-SSL,27
support_train:fit:71,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,46,30,True,M1-SSL,27
support_train:fit:72,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,45,30,True,M1-SSL,27
support_train:fit:73,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,38,30,True,M1-SSL,27
support_train:fit:74,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,41,30,True,M1-SSL,27
support_train:fit:75,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,41,30,True,M1-SSL,27
support_train:fit:76,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,40,30,True,M1-SSL,27
support_train:fit:77,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,41,30,True,M1-SSL,27
support_train:fit:78,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,45,30,True,M1-SSL,27
support_train:fit:79,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,44,30,True,M1-SSL,27
support_train:fit:80,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,42,30,True,M1-SSL,27
support_train:fit:81,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,46,30,True,M1-SSL,27
support_train:fit:82,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,45,30,True,M1-SSL,27
support_train:fit:83,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,41,30,True,M1-SSL,27
support_train:fit:84,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,41,30,True,M1-SSL,27
support_train:fit:85,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,40,30,True,M1-SSL,27
support_train:fit:86,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,39,30,True,M1-SSL,27
support_train:fit:87,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,46,30,True,M1-SSL,27
support_train:fit:88,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,35,30,True,M1-SSL,27
support_train:fit:89,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,40,30,True,M1-SSL,27
support_train:fit:90,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,39,30,True,M1-SSL,27
